,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
10,3/11/2004,4:00:00,1.1359967544757266,0.15208660380833497,1.1097077327377551,1.178042115764225,0.8496051936142275,3.3914156580298176,0.9637106592920294,0.4582839531001437,1.2279289031086194,0.8016591814945064,0.6774107135682012,0.5393856223624774
11,3/11/2004,5:00:00,0.6855987482687458,0.030497998792953954,1.1361649251667132,1.2251112967364062,0.8728629873988762,3.7254837938546954,1.0613088738741756,0.49226402661379426,1.2804342471813406,0.7054770745942301,0.4565985227299726,0.5617361776584646
12,3/11/2004,6:00:00,0.6855987482687458,0.015978081869192317,1.0700219440943184,1.096455535412444,0.7891349297741406,3.124161149369916,0.7359814919336883,0.4039158354783029,1.1662921948493377,0.758911578427717,0.5541667000770968,0.5646710990609681
13,3/11/2004,7:00:00,0.4282284590076138,0.2894361624820546,0.8583644046626554,0.7387297600238661,0.49143516933063564,2.29567217252422,0.18292494263486023,0.1366059238375855,0.5773192048162016,0.7909722807278091,0.6311942085090371,0.5502222552332591
14,3/11/2004,8:00:00,0.15085469182993283,0.9168632514210292,0.22339178636766652,0.007588482255983241,0.1379167038039736,1.1130709717041538,0.30506613027587054,0.266624281857734,0.2718976645339014,0.7268508761276248,0.5182205294755245,0.5522541238965307
15,3/11/2004,9:00:00,0.27953983646049885,0.9766182122723601,0.02496284315048249,0.18068824163274197,0.347236847865813,0.9226521342839736,0.1261360702086026,0.4161366053177963,0.10296742708253684,0.758911578427717,0.6825458807969973,0.4883631425958806
16,3/11/2004,10:00:00,0.0421730251159161,0.584891246691413,0.44827792201380845,0.2366584963205989,0.426313346733619,1.3870068430805533,0.07733696291752952,0.10578526722645487,0.2805498687529936,0.7268508761276248,0.5695722017634848,0.5197442252841858
17,3/11/2004,11:00:00,0.170858169746482,0.40562636413742026,0.6202496728020346,0.4406249472000512,0.505389845601425,1.7544817924879184,0.020261251664616634,0.08450314444998802,0.7120068265679652,0.758911578427717,0.5438963656195046,0.5648968622457761
18,3/11/2004,12:00:00,0.10651559743119897,0.5948504068333015,0.5937924803730767,0.4029696024223062,0.4635258167890571,1.6642833958152015,0.02853785562645644,0.003845046685503321,0.7279867138944457,0.8657805860946906,1.00092624898235,0.42966471454581323
19,3/11/2004,13:00:00,0.08651211951464981,0.7608364091981096,0.3159919598690191,0.10486478959849126,0.268160348998007,1.1999286870186219,0.30506613027587054,0.31193104654260134,0.41980317259803734,0.9940233952950588,1.4939023029467682,0.32987738686069884
20,3/11/2004,14:00:00,0.7299378426674794,1.0430126132182833,0.23960908113909624,0.412896201095503,0.015584735174708578,0.6019467238920914,0.5653280358282603,0.7491413257515713,0.12351299650229738,1.0260840975951508,1.7352551627001804,0.2524406144715716
21,3/11/2004,15:00:00,0.27953983646049885,0.8405096903332175,0.11756301665183494,0.09596371588281562,0.09140111623467599,0.93267417835872,0.5327952976342115,0.5611182523093718,0.08422553874194824,0.9940233952950588,1.6684979887258322,0.24295856070963776
22,3/11/2004,16:00:00,0.27953983646049885,0.7807547294818866,0.18370599772422963,0.030066862521761797,0.04953708742230811,1.0028284868819441,0.6141271431193334,0.4342593111917432,0.05911428722890756,0.8444067845612959,1.226873607049375,0.2901430663344996
23,3/11/2004,17:00:00,0.7299378426674794,1.0828492537858374,0.19992329249565932,0.3689649655214671,0.18304085042418006,0.6854637578483107,0.6791926195074307,0.7242226051748943,0.2764633466271815,0.8337198837945984,1.042007586812718,0.3768361293007528
24,3/11/2004,18:00:00,1.9524467166578556,1.7401538231504774,1.4698685290856373,1.3072106395669476,0.3598000831875111,0.012738646025683076,0.9394545250598205,1.5488057224394802,0.9727298658524004,0.7802853799611116,0.867411901033654,0.4039277114777069
25,3/11/2004,19:00:00,3.3036407352787984,2.387499232373229,2.342955879241247,1.8375234118535237,0.8342590763943469,0.3367847377758142,1.281048276097332,2.1151402810003224,1.6461679746112188,0.8444067845612959,1.1293054297022505,0.3465838625364874
26,3/11/2004,20:00:00,2.7889001567565344,1.9360173059409511,1.8931836079489632,1.5739359984093084,0.6854091961725945,0.19981680208761443,1.1671836924181616,1.7934622517377639,1.5320259222792156,0.8550936853279932,1.0522779212703102,0.3885758149107662
27,3/11/2004,21:00:00,1.3733635658203092,0.850468850475106,0.4115808319273225,0.5446899078176106,0.16908617415339078,0.5150890085776232,0.6954589886044551,0.6970385463639739,0.6896575760690328,0.90852818916148,0.8571415665760618,0.5497707288636433
28,3/11/2004,22:00:00,0.170858169746482,0.30479372598395843,0.6599354614454714,0.48141823737594164,0.5100414043583548,1.744459748413172,0.13412583534378714,0.1501979532430457,0.36958066957195596,1.0047102960617562,0.8263305632032856,0.6658130058549301
29,3/11/2004,23:00:00,0.4925710313228968,0.47741916844335885,0.9377359819495291,0.8579716851533921,0.7286646659340537,2.546223274392878,0.6546496464485666,0.33369035021675847,0.9836649111181326,1.0047102960617562,0.692816215254589,0.721802275687302
30,3/12/2004,0:00:00,0.0421730251159161,0.07697407945510022,0.5011923068717241,0.30569329507979814,0.37979775916432135,1.507271371977509,0.061070593820505156,0.055053747404824244,0.3809948748051563,0.9940233952950588,0.5747073689922808,0.7712444131602432
31,3/12/2004,1:00:00,0.08651211951464981,0.042535842247561614,0.4350493257993295,0.23038260552430806,0.3286306128380939,1.4838866024697677,0.2725333920818218,0.04825773270209414,0.3444694180589153,1.0581447998952431,0.6363293757378332,0.8005936271852768
32,3/12/2004,2:00:00,0.23520074206176503,0.22844016489614669,0.739307038732345,0.5786945447184497,0.5658601094415119,1.9816481248488351,0.03652762076164099,0.21589276203610336,0.664067164588524,1.1222662044954272,0.7441678875425493,0.8078180490991312
33,3/12/2004,3:00:00,0.6212561759534627,0.5570924495784667,1.0303361554508816,1.0305586820513901,0.9472879275097525,2.930401630591487,1.5167672085908577,0.4809373354425774,1.074978552983735,1.1329531052621244,0.7698437236865293,0.8112044968712506
34,3/12/2004,4:00:00,1.1359967544757266,0.7496362123216441,1.1361649251667132,1.2439389691252787,0.8496051936142275,3.641966759898476,0.9962433974860782,0.6010002618574759,1.367182206953663,1.2291352121624006,0.9547097439231864,0.8141394182737539
35,3/12/2004,5:00:00,0.7499413205840286,0.6965206915649056,1.149393521381192,1.2596286961160057,0.8077411648018595,3.648648122614974,0.8010469683217858,0.5534281589383652,1.3443537964872625,1.207761410629006,0.9084932388640219,0.8175258660458733
36,3/12/2004,6:00:00,0.6212561759534627,0.4309430877812126,1.0435647516653606,1.0399725182458264,0.6868006371216857,2.9471050373827308,0.36185500270212817,0.39938515900981614,1.1320495791497367,1.154326906795519,0.8006547270593055,0.8173001028610654
37,3/12/2004,7:00:00,0.23520074206176503,0.11349099997535801,0.6996212500889082,0.5410391999407046,0.44026802300440826,1.951581992624596,0.17493517749967566,0.08676848268423139,0.5362280659766805,1.1970745098623086,0.9136284060928177,0.7987875217068132
38,3/12/2004,8:00:00,1.6950764273967243,1.7600721434342543,1.086239238865748,1.0467611715208778,0.48074061086768494,0.3146481270826968,0.7767908340895769,1.134248825572944,0.9521842964326399,1.1008924029620324,0.8109250615168977,0.7574728588869581
39,3/12/2004,9:00:00,1.1359967544757266,1.6206439014478156,1.6418402798738636,1.413900783103892,0.9472879275097525,0.11964044948964385,1.5167672085908577,1.492172266583396,1.3813584132009715,0.8978412883947827,0.4565985227299726,0.7434755414288653
40,3/12/2004,10:00:00,0.8586229872980455,0.973298492225064,0.5703239865010696,0.6764836145397183,0.0774464399638867,0.3647583474564284,0.4677298212461141,0.7083652375351908,0.5800812058303098,0.4703652577268884,0.28800072544544986,0.7978844689675815
41,3/12/2004,11:00:00,0.6012526980369137,0.6844828481102979,0.2528376773535751,0.42231003728993927,0.057448763987076455,0.5551771848766085,0.8093235722836256,0.4501166788314468,0.42028233256550546,0.35280934929321733,0.45746124399571864,0.8152682341977938
42,3/12/2004,12:00:00,0.21519726414521584,0.49525880541441664,0.06763733035086997,0.2622748219845229,0.2821150252687963,0.7756621545210276,0.3213324993728949,0.31193104654260134,0.05454860513562744,0.2780010439263359,0.5550294213428428,0.8261048670685752
43,3/12/2004,13:00:00,0.47256755340634765,0.6479659275900401,0.17346610006670155,0.3564131839288855,0.20303852640099032,0.6854637578483107,0.37013160666396794,0.4387899876602299,0.00023957998373404755,0.16044513549266481,0.6577327659187632,0.8109787336864427
44,3/12/2004,14:00:00,0.6012526980369137,0.7641561292454058,0.4115808319273225,0.5509657986139015,0.18908385013020101,0.48836355771163303,0.48399619034313845,0.5905676493545355,0.17830118162165887,0.13907133395927018,0.5961107591732109,0.7437013046136731
45,3/12/2004,15:00:00,0.7299378426674794,0.9832576523669525,0.5967811789300274,0.6890353961323,0.0634917636930974,0.39816516103891614,0.5327952976342115,0.771794708094005,0.3563627832595837,0.19250583779275698,0.5293535851988628,0.7324131453732756
46,3/12/2004,16:00:00,0.6655952703521965,0.8371899702859213,0.39835223571284334,0.5352760716231744,0.11931046877625456,0.5050669645028769,0.4351970830520654,0.5837716346518055,0.294726075000302,0.18181893702605967,0.5190832507412706,0.721802275687302
47,3/12/2004,17:00:00,0.40822498109106464,0.7209997686305557,0.266066273568054,0.43486181888252096,0.24955411397028796,0.6787823951318132,0.41893071395504106,0.4773007376423672,0.02535083149677473,0.07494992935908627,0.6680031003763554,0.7461846996465606
48,3/12/2004,18:00:00,1.3733635658203092,1.50445369979245,1.2714395858684533,1.17541693284484,0.010933176417778814,0.030690211631550987,0.9069217868657717,1.1569022079153775,0.9750127068990405,0.2673141431596386,0.3958392372501663,0.6971940885432354
49,3/12/2004,19:00:00,1.2446784211897433,1.5542495005018924,1.1259250275091848,1.078140625502332,0.00767305860994024,0.06075634385578996,0.8418563104776743,1.0141858991580455,1.0617606666713628,0.34212244852652,0.20070288255591778,0.6254013957743069
50,3/12/2004,20:00:00,3.110613018332949,2.6099204755420717,3.030842882394152,2.220352750427265,0.6342420498463671,0.5973578837192185,1.2485155379032833,2.2442645603521942,2.06392788614635,0.5024259600269804,0.16389399068859947,0.5364507009599742
51,3/12/2004,21:00:00,1.6950764273967243,1.7965890639545121,1.3772683555842848,1.2444517316040393,0.32723917188900276,0.16975066986337545,0.9069217868657717,1.227127693176922,1.470389214019934,0.5879211661605593,0.30767867309488783,0.5233564362411129
52,3/12/2004,22:00:00,1.1159932765591773,1.4181409785627497,0.6100097751445065,0.704725123123027,0.22955643799347772,0.12088860830426788,0.7442580958955282,0.7332839581118678,1.1599228316768855,0.7054770745942301,0.605518372365057,0.4773007465402909
53,3/12/2004,23:00:00,2.338502150549554,2.058846947690909,1.6021544912304266,1.3919351653168741,0.4481796995691766,0.20649816480411198,0.6629262504104064,1.5012336195203695,1.5388744454191359,0.8444067845612959,0.8879525699488375,0.4703020878112445
54,3/13/2004,0:00:00,0.6012526980369137,0.7409180889143326,0.011734246936003601,0.19324002322532363,0.04953708742230811,0.5351330967271158,0.3213324993728949,0.3277884141823049,0.6896575760690328,0.8657805860946906,0.8622767338048575,0.5095848819678279
55,3/13/2004,1:00:00,0.08651211951464981,0.46206160494145504,0.3027633636545401,0.09231300800590958,0.30072126029651536,0.8959266834179834,0.061070593820505156,0.14429601720859211,0.367776988492784,0.90852818916148,0.8520063993472656,0.5488676761244116
56,3/13/2004,2:00:00,0.10651559743119897,0.4222249643739011,0.5673352879441188,0.3778660392371428,0.5612085506845821,1.2466982260341049,0.18292494263486023,0.07770712974725792,0.13721004278213778,0.940588891461572,0.8520063993472656,0.5865701279873392
57,3/13/2004,3:00:00,0.0421730251159161,0.38238832380634713,0.5673352879441188,0.37472809383899736,0.9472879275097525,1.2567202701088511,1.5167672085908577,0.043727056233607405,0.02991651359005485,1.0474578991285455,1.0368724195839223,0.6053084723263992
58,3/13/2004,4:00:00,1.1359967544757266,0.2993953226239431,0.46150651822828737,0.25548616870947144,0.44026802300440826,1.0997082462711587,0.16665857353783586,0.028763767262180367,0.020785149403494605,1.1329531052621244,1.2217384398205786,0.6086949200985186
59,3/13/2004,5:00:00,0.4925710313228968,0.2616373653691083,0.9377359819495291,0.8705234667459737,0.6588912845801072,2.0618244774468057,0.4594532172842743,0.2838529090634044,0.3741463516652361,0.9940233952950588,0.8366008976608778,0.6484292406247179
60,3/13/2004,6:00:00,0.3638858866923309,0.14336848040102346,0.8980501933060923,0.8046266133849199,0.700755313392475,2.015054938431323,0.5407850627693961,0.2974449384688646,0.3376208949189951,1.1115793037287298,1.0368724195839223,0.6698767431814733
61,3/13/2004,7:00:00,0.170858169746482,0.1832051209685774,0.6070210765875557,0.41552138401488786,0.30072126029651536,1.420413656663041,0.264256788119982,0.021967752559450264,0.09792258502178862,1.207761410629006,1.2628197776509473,0.6597173998651154
62,3/13/2004,8:00:00,0.6012526980369137,0.9268224115629178,0.27929486978253315,0.44113770967881183,0.243511114264267,0.4415940186961502,0.0448042247234808,0.6313437375709162,0.47735335873150697,1.1863876090956114,1.2474142759645588,0.6567824784626121
63,3/13/2004,9:00:00,1.2446784211897433,1.1658422549682415,0.7158385448603378,0.786311703474808,0.42492190578452776,0.09082247608002893,0.41893071395504106,0.8556122227610097,0.9772955479456805,0.8550936853279932,0.6363293757378332,0.6163708683819887
64,3/13/2004,10:00:00,0.9229655596133285,1.2953113368127918,0.4248094281418014,0.5603796348083377,0.2156017617226884,0.22110904905173112,0.5327952976342115,0.6064250169942391,1.1005689644642438,0.5558604638604672,0.19984016129017174,0.5687348363875111
65,3/13/2004,11:00:00,1.5020487104508748,1.610684741305927,0.8481245070051274,0.883588010817316,0.42957346454145756,0.01732748619855589,1.053319108738991,0.8624082374637397,1.3699442079677713,0.2138796393261518,0.2623248893014698,0.5425463069497889
66,3/13/2004,12:00:00,1.1803358488744604,1.3085902170019763,0.5703239865010696,0.6733456691415729,0.164434615396461,0.24115313720122375,1.102118216030064,0.6336090758051596,0.9225073628263191,0.08535358214137408,0.6936789365203355,0.6240468166654592
67,3/13/2004,13:00:00,0.6655952703521965,0.9002646511845485,0.3454378508549278,0.49134483604913853,0.23559943769949865,0.6153094493250865,0.5002625594401628,0.4546473552999335,0.26961482348726135,0.19222258980834767,0.8220581172402357,0.6556536625385725
68,3/13/2004,14:00:00,0.15085469182993283,0.49857852546171283,0.14402020908079297,0.06772220729950684,0.39840399419204037,0.9527182665082127,0.14240243930562696,0.20092947306467632,0.3033782792193942,0.042605979074584806,0.6423272642323753,0.615693578827565
69,3/13/2004,15:00:00,0.15085469182993283,0.6081292870224861,0.06464863179391939,0.1398949514568515,0.3937524354351106,0.8224316935365105,0.37013160666396794,0.3006043553713845,0.08194269769530818,0.08535358214137408,0.7039492709779273,0.6348834495362408
70,3/13/2004,16:00:00,0.47256755340634765,0.8272308101440329,0.06763733035086997,0.2654127673826683,0.3053728190534451,0.6721010324153156,0.5002625594401628,0.3504417965247386,0.21710947941453992,0.00014162399220447105,0.6269217625459871,0.6416563450804793
71,3/13/2004,17:00:00,0.3438824087757816,0.8936252110899561,0.12055171520878576,0.30620605755855873,0.25885723148414747,0.57856195438435,0.5165289285371871,0.45917803176842026,0.2308065256943803,0.09632373089248092,0.48827224736849484,0.6179512106756445
72,3/13/2004,18:00:00,0.9229655596133285,1.3816240580424919,0.7687529297182537,0.8176911574562622,0.10861591031330385,0.09416315743827769,0.8906554177687475,0.8601428992294964,0.9407700911994396,0.16044513549266481,0.32394689604702215,0.5425463069497889
73,3/13/2004,19:00:00,1.5663912827661581,1.83310598447477,1.3111253745118903,1.2036584414281488,0.34119384815979203,0.14970658171388282,1.1671836924181616,1.184086266726298,1.436146598320333,0.19250583779275698,0.25205455484387795,0.5159062511424506
74,3/13/2004,20:00:00,1.5663912827661581,1.8397454245693623,1.2582109896539742,1.1660030966504038,0.3504969656736516,0.16306930714687792,1.102118216030064,1.1682288990865943,1.6301880872847383,0.2031927385594545,0.16475671195434552,0.46691564003912533
75,3/13/2004,21:00:00,1.5663912827661581,1.872942625042324,1.139153623723664,1.0812785709004775,0.3691032007013706,0.13634385628088772,1.0695854778360154,1.0436352962032092,2.06164504509971,0.24594034162624376,0.02610719677685329,0.3980578686727001
76,3/13/2004,22:00:00,0.8586229872980455,1.2853521766709033,0.45126662057075917,0.5854831979935011,0.048145646473216924,0.13759201509551175,0.8093235722836256,0.789917413967952,1.4635406908800137,0.3207486469931254,0.06632581334147523,0.4050565274017465
77,3/13/2004,23:00:00,0.5369101257216307,1.199039455441203,0.16023750385222266,0.33758551154001293,0.14721982131783315,0.2979447202914529,0.597860774022309,0.4614433700026636,1.2626506787756884,0.31006174622642807,0.10227198394304714,0.3750300238222891
78,3/14/2004,0:00:00,0.7299378426674794,1.5841269809275578,0.17346610006670155,0.34699934773444924,0.0634917636930974,0.2879226762167066,0.5815944049252846,0.47956607587661054,1.2603678377290481,0.3955569523600068,0.3230841747812761,0.3061722524558641
79,3/14/2004,1:00:00,0.6655952703521965,1.4181409785627497,0.292523465997012,0.44741360047510265,0.1379167038039736,0.2578565439924676,0.41893071395504106,0.5090154729217744,1.248953632495848,0.3207486469931254,0.21524566297655964,0.2975932514331619
80,3/14/2004,2:00:00,0.47256755340634765,1.0297337330290988,0.14402020908079297,0.07086015269765225,0.35188840662274273,0.5017262831446281,0.17493517749967566,0.32552307594806157,0.8083653104943159,0.5451735630937699,0.5952480379074648,0.29736748824835396
81,3/14/2004,3:00:00,0.40822498109106464,0.953380171941287,0.0014943492784752876,0.20579180481790532,0.9472879275097525,0.39482447968066736,1.5167672085908577,0.4999541199848009,0.6736776887425523,0.6413556699940461,0.8263305632032856,0.2664379319296648
82,3/14/2004,4:00:00,1.1359967544757266,0.24296008181990833,0.5937924803730767,0.40610754782045155,0.621678814524669,1.093026883554661,0.18292494263486023,0.11937729663191508,0.15547277115525826,0.5879211661605593,0.7082217169409774,0.28246711805102936
83,3/14/2004,5:00:00,0.3638858866923309,0.017219118603769307,0.7922214235902607,0.663419070468376,0.700755313392475,1.5674036364259871,0.3781213717991525,0.050523070936337504,0.1230338365348293,0.6520425707607435,0.8109250615168977,0.29827054098758593
84,3/14/2004,6:00:00,0.4925710313228968,0.06369519926591558,0.950964578164008,0.8924890845329917,0.7426193422048429,1.9783074434905863,0.491985955478323,0.1501979532430457,0.2531557761933128,0.6413556699940461,0.7647085564577336,0.31181633207606274
85,3/14/2004,7:00:00,0.5569136036381798,0.0956513630043002,0.9641931743784868,0.901902920727428,0.60307257949695,1.9415599485498498,0.42692047909022557,0.1343405856033421,0.296529756079474,0.7695984791944143,1.042007586812718,0.2989478305420097
86,3/14/2004,8:00:00,0.23520074206176503,0.3259530830023124,0.726078442517866,0.566142763125868,0.47748049305984636,1.4103916125882947,0.1503922044408115,0.0332944437306671,0.05454860513562744,0.6413556699940461,0.7903843926017137,0.2989478305420097
87,3/14/2004,9:00:00,0.10651559743119897,0.5915306867860054,0.4350493257993295,0.23352055092245347,0.39840399419204037,0.8424757816860031,0.16665857353783586,0.28927766420016765,0.25135209511414086,0.5558604638604672,0.6517348774242211,0.2770488016156384
88,3/14/2004,10:00:00,0.27953983646049885,0.9135435313737331,0.14402020908079297,0.06458426190136142,0.27746346651186654,0.49838560178637936,0.07733696291752952,0.48636209057934066,0.552687113270629,0.3314355477598227,0.297408338637296,0.2542467199500353
89,3/14/2004,11:00:00,0.6655952703521965,1.2886718967181994,0.16023750385222266,0.33444756614186755,0.1286135862901141,0.2511751812759701,0.33759886846991927,0.6721198257872968,0.8494564493338371,0.07494992935908627,0.06205336737842519,0.2404751656767503
90,3/14/2004,12:00:00,0.6655952703521965,1.1924000153466108,0.13378031142326466,0.3124819483548496,0.19838696764406055,0.34805494066518455,0.41893071395504106,0.6290783993366729,0.6371522319963113,0.18153568904165052,0.4625964112245147,0.3115905688912548
91,3/14/2004,13:00:00,0.15085469182993283,0.7442378089616288,0.2895347674400612,0.07034739021889164,0.4216617879766892,0.9393555410752176,0.17493517749967566,0.28474698773168095,0.006608943156186138,0.3845868036089002,0.8169229500114398,0.4610457972341185
92,3/14/2004,14:00:00,0.022169547199366924,0.49857852546171283,0.2895347674400612,0.07348533561703706,0.4681773755459868,1.006169168240193,0.14240243930562696,0.20546014953316305,0.2531557761933128,0.4059606051422948,0.878544956756992,0.5052953814564768
93,3/14/2004,15:00:00,0.08651211951464981,0.6678842478738171,0.19693459393870874,0.011239190132889277,0.426313346733619,0.9293334970004712,0.22373428479074875,0.2530322524522738,0.18923622688739108,0.45939510897578156,0.9401669635025441,0.5258398312740006
94,3/14/2004,16:00:00,0.7942804149827625,1.3318282573330495,0.292523465997012,0.44741360047510265,0.1565229388316927,0.5718805916678524,0.5815944049252846,0.5588529140751285,0.2650491413939812,0.49145581127587373,0.9709779668753203,0.5278716999372719
95,3/14/2004,17:00:00,0.7299378426674794,1.2654338563871264,0.3057520622114909,0.46624127286397515,0.11000735126239504,0.4683194695621404,0.5653280358282603,0.6086903552284826,0.5093131333844678,0.39527370437559767,0.8477339533842159,0.48723432667184097
96,3/14/2004,18:00:00,0.47256755340634765,1.3982226582789727,0.3322092546404487,0.47879305445655684,0.20303852640099032,0.42154993054665757,0.45146345214908973,0.6154863699312126,0.6371522319963113,0.2242832921084398,0.5447590868852507,0.3492930207541828
97,3/14/2004,19:00:00,1.8237615720272897,2.4937302738867064,1.4434113366566796,1.2852450217799298,0.26676890804891584,0.1664099885051267,1.0370527396419666,1.3449252813575772,1.6324709283313783,0.08535358214137408,0.28800072544544986,0.2533436672108036
98,3/14/2004,20:00:00,2.6602150121259687,2.792505078143361,1.774126242018653,1.5017632542519637,0.5644686684924207,0.40693904629903843,1.2973146451943565,1.5941124871243475,2.105019024985871,0.00014162399220447105,0.06205336737842519,0.14542886487260284
99,3/14/2004,21:00:00,1.0516507042438943,1.6704397021572581,0.662924160002422,0.7455184132989175,0.06210032274400622,0.06284886639941469,0.8581226795746987,0.9484910903649877,1.5183288759993752,0.09632373089248092,0.1176774856294354,0.12059491454372821
100,3/14/2004,22:00:00,0.21519726414521584,0.8869857709953638,0.09110582422287716,0.11792933366983356,0.268160348998007,0.4048465237554137,0.45146345214908973,0.42519795825476975,1.0046896405053614,0.13907133395927018,0.18956982683257956,0.11585388766276127
101,3/14/2004,23:00:00,0.27953983646049885,0.9699787721777678,0.11756301665183494,0.09596371588281562,0.24025099645642842,0.4349126559796527,0.41893071395504106,0.49315810528207077,0.8357594030539967,0.31006174622642807,0.4411930210435843,0.12194949365257603
102,3/15/2004,0:00:00,0.022169547199366924,0.60480956697519,0.3027633636545401,0.095450953404055,0.4635258167890571,0.6086280866085889,0.09360333201455387,0.33458442888503503,0.6097581394366306,0.29937484545973053,0.37957101429803236,0.1558139713737687
103,3/15/2004,1:00:00,0.022169547199366924,0.60480956697519,0.3689063447269348,0.15507191596881797,0.45422269927519754,0.6921451205648083,0.003994882567592275,0.32552307594806157,0.4362622198919859,0.3848700515933095,0.4976798605603406,0.1716173943103253
104,3/15/2004,2:00:00,0.022169547199366924,0.5550137662657476,0.35567774851245587,0.14879602517252713,0.444919581761338,0.652056944265823,0.08532672805271406,0.377625855335659,0.3791911937259843,0.44899145619349357,0.7184920513985692,0.11133862396660224
105,3/15/2004,3:00:00,0.4282284590076138,0.0703346393605079,0.6996212500889082,0.528487418348123,0.9472879275097525,1.0863455208381636,1.5167672085908577,0.19866413483043296,0.0869875397560564,0.5344866623270725,0.8314657304320817,0.14091360117644383
106,3/15/2004,4:00:00,1.1359967544757266,0.0703346393605079,0.752535634946824,0.6006601625054676,0.6402850495523881,1.1598405107196366,0.36185500270212817,0.15562270837980896,0.0687248113829359,0.5665473646271645,0.9290339077792062,0.11359625581468175
107,3/15/2004,5:00:00,0.4925710313228968,0.06037547921861941,0.7657642311613029,0.625763725690631,0.5379507568999333,1.1798845988691293,0.31305589541105505,0.1465613554428355,0.06187628824301572,0.609294967693954,1.0317372523551267,0.10817793937929102
108,3/15/2004,6:00:00,0.23520074206176503,0.33259252309690474,0.4350493257993295,0.22724466012616265,0.3053728190534451,0.7589587477297838,0.21545768082890893,0.41840194355203963,0.22852368464774023,0.6627294715274408,1.1909274364478029,0.08560162089849589
109,3/15/2004,7:00:00,0.27953983646049885,0.8537885705224022,0.0014943492784752876,0.19951591402161448,0.11326746907023362,0.3146481270826968,0.06906035895568971,0.703834561066704,0.5755155237370296,0.6734163722941381,1.175521934761415,0.10230809657428419
110,3/15/2004,8:00:00,2.4028447228648364,2.4572133533664484,2.1445269360240626,1.7214194321221432,0.7272732249849624,0.5038188056882529,0.33759886846991927,2.0924868986578886,1.591379789491857,0.5558604638604672,0.8520063993472656,0.1544593922649209
111,3/15/2004,9:00:00,4.075751603062193,3.001647441123019,3.5732153271877882,2.505905781658498,1.2761571583026747,0.8879971618868618,0.9069217868657717,2.8672325747691203,2.7419316769984485,0.29937484545973053,0.359030345382848,0.17568113163686847
112,3/15/2004,10:00:00,2.595872439810685,2.370900632136748,2.237127109525416,1.7810403946869062,0.8854262227205744,0.604039246435716,1.0370527396419666,1.954301266369043,2.2602522161573955,0.02151542552559949,0.08772920352240528,0.19441947597592835
